id,countryId,name,hasTransfers,hasActivities,photos
1519,73,Trigueros del Valle,False,True,"{'header': [{'caption': 'Trigueros del Valle', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1537,73,San Asensio,False,True,"{'header': [{'caption': 'San Asensio', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1543,73,Briñas,False,True,"{'header': [{'caption': 'Briñas', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1546,73,Bastida,False,True,"{'header': [{'caption': 'Bastida', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1552,73,Laguardia,False,True,"{'header': [{'caption': 'Laguardia', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1555,73,Alcalá la Real,False,True,"{'header': [{'caption': 'Alcalá la Real', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1570,73,Hernani,False,True,"{'header': [{'caption': 'Hernani', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1591,73,El Bosque,False,True,"{'header': [{'caption': 'El Bosque', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1597,73,Carboneras,False,True,"{'header': [{'caption': 'Carboneras', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1603,73,Hondarribia,False,True,"{'header': [{'caption': 'Hondarribia', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1651,73,O Grove,False,True,"{'header': [{'caption': 'O Grove', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1660,73,Sanxenxo,False,True,"{'header': [{'caption': 'Sanxenxo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1669,73,Los Escullos,False,True,"{'header': [{'caption': 'Los Escullos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1675,73,Zumaia,False,True,"{'header': [{'caption': 'Zumaia', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1690,73,Cutiellos,False,True,"{'header': [{'caption': 'Cutiellos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1699,73,Cuzcurrita de Río Tirón,False,True,"{'header': [{'caption': 'Cuzcurrita de Río Tirón', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1723,73,Cambados,False,True,"{'header': [{'caption': 'Cambados', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1735,73,Castillo de Garcimuñoz,False,True,"{'header': [{'caption': 'Castillo de Garcimuñoz', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1753,73,Mazagón,False,True,"{'header': [{'caption': 'Mazagón', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1795,73,Puerto de Mazarrón,True,True,"{'header': [{'caption': 'Puerto de Mazarrón', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1798,73,La Azohía,True,True,"{'header': [{'caption': 'La Azohía', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1801,73,Bolnuevo,True,True,"{'header': [{'caption': 'Bolnuevo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1804,73,Isla Plana,True,True,"{'header': [{'caption': 'Isla Plana', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1813,73,Medina Sidonia,False,True,"{'header': [{'caption': 'Medina Sidonia', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1825,73,Ayamonte,True,True,"{'header': [{'caption': 'Ayamonte', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1837,73,Santa Susana,False,True,"{'header': [{'caption': 'Santa Susana', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1840,73,Malgrat de Mar,True,False,"{'header': [{'caption': 'Malgrat de Mar', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1852,73,El Albir,False,True,"{'header': [{'caption': 'El Albir', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1855,73,Altea,True,True,"{'header': [{'caption': 'Altea', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1882,73,Calella,True,False,"{'header': [{'caption': 'Calella', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1897,73,Tabernas,False,True,"{'header': [{'caption': 'Tabernas', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1920,73,Arguedas,False,True,"{'header': [{'caption': 'Arguedas', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1923,73,Tudela,False,True,"{'header': [{'caption': 'Tudela', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
1969,73,Astorga,False,True,"{'header': [{'caption': 'Astorga', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2017,73,Lorca,False,True,"{'header': [{'caption': 'Lorca', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2077,73,Montilla,False,True,"{'header': [{'caption': 'Montilla', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2098,73,El Viso del Alcor,False,True,"{'header': [{'caption': 'El Viso del Alcor', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2107,73,Font-Rubí,False,True,"{'header': [{'caption': 'Font-Rubí', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2122,73,Vejer de la Frontera,False,True,"{'header': [{'caption': 'Vejer de la Frontera', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2152,73,Soria,False,True,"{'header': [{'caption': 'Soria', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2155,73,Alájar,False,True,"{'header': [{'caption': 'Alájar', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2257,73,Jaca,False,True,"{'header': [{'caption': 'Jaca', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2260,73,Baena,False,True,"{'header': [{'caption': 'Baena', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2269,73,Lucena,False,True,"{'header': [{'caption': 'Lucena', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2272,73,Novelda,False,True,"{'header': [{'caption': 'Novelda', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2330,73,Sabiote,False,True,"{'header': [{'caption': 'Sabiote', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2333,73,Marina de Cudeyo,False,False,"{'header': [{'caption': 'Marina de Cudeyo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2354,73,Jijona,False,True,"{'header': [{'caption': 'Jijona', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2357,73,Cofrentes,False,False,"{'header': [{'caption': 'Cofrentes', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2369,73,Vélez-Málaga,False,True,"{'header': [{'caption': 'Vélez-Málaga', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2372,73,Brañavieja,False,True,"{'header': [{'caption': 'Brañavieja', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2378,73,Becerril de Campos,False,True,"{'header': [{'caption': 'Becerril de Campos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2384,73,Casar de Cáceres,False,True,"{'header': [{'caption': 'Casar de Cáceres', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2414,73,Gandia,False,True,"{'header': [{'caption': 'Gandia', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2426,73,Matapozuelos,False,True,"{'header': [{'caption': 'Matapozuelos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2432,73,Villanueva de Arosa,False,True,"{'header': [{'caption': 'Villanueva de Arosa', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2438,73,Deltebre,True,True,"{'header': [{'caption': 'Deltebre', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2471,73,Loredo,False,True,"{'header': [{'caption': 'Loredo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2477,73,Villafranca de los Barros,False,True,"{'header': [{'caption': 'Villafranca de los Barros', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2500,73,Pedreguer,False,True,"{'header': [{'caption': 'Pedreguer', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2512,73,Fuenterrebollo,False,True,"{'header': [{'caption': 'Fuenterrebollo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2515,73,Villaseca,False,True,"{'header': [{'caption': 'Villaseca', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2518,73,Alboraya,False,True,"{'header': [{'caption': 'Alboraya', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2524,73,Aguilar de la Frontera,False,True,"{'header': [{'caption': 'Aguilar de la Frontera', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2542,73,Valderrubio,False,True,"{'header': [{'caption': 'Valderrubio', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2599,73,La Hayuela,False,True,"{'header': [{'caption': 'La Hayuela', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2608,73,Ponferrada,False,True,"{'header': [{'caption': 'Ponferrada', 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
2617,73,L'Estartit,False,True,"{'header': [{'caption': ""L'Estartit"", 'paths': {'original': 'https://cdn2.civitatis.com/espana/n-a/n-a.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/n-a/n-a-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/n-a/n-a-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/n-a/n-a-top-m.jpg'}}]}"
