,Unnamed: 0,region_id,country_id,top_region_id,google_api_level_x,google_id_x,english_name_x,spanish_name_x,top_spot_level_1,top_area_level_1,reference_airport_x,spot_image_x,discover_image_1_x,discover_image_2_x,discover_image_3_x,rules_level_3_x,rules_level_4_x,sports_and_adventure_x,nature_x,attractions_x,beach_x,food_x,nightlife_x,arts_and_culture_x,accomodation_x,created_at_x,updated_at_x,airport_id_x,google_api_level_y,google_id_y,english_name_y,spanish_name_y,reference_airport_y,spot_image_y,discover_image_1_y,discover_image_2_y,discover_image_3_y,rules_level_2,rules_level_3_y,rules_level_4_y,sports_and_adventure_y,nature_y,attractions_y,beach_y,food_y,nightlife_y,arts_and_culture_y,accomodation_y,created_at_y,updated_at_y,country_zoom,region_zoom,locality_zoom,continent_id,airport_id_y,lat,lng
333,460,473,54,,administrative_area_level_1,ChIJ6Znkhaj_WFMRWIf3FQUwa9A,Idaho,Idaho,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Idaho/Idaho_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Idaho/Idaho+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Idaho/Idaho_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,44.0682019,-114.7420408
334,461,474,54,,administrative_area_level_1,ChIJGSZubzgtC4gRVlkRZFCCFX8,Illinois,Illinois,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Illinois/Illinois_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Illinois/Illinois+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Illinois/Illinois_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,40.6331249,-89.3985283
335,462,475,54,,administrative_area_level_1,ChIJHRv42bxQa4gRcuwyy84vEH4,Indiana,Indiana,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Indiana/Indiana_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Indiana/Indiana+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,40.2671941,-86.1349019
336,463,476,54,,administrative_area_level_1,ChIJGWD48W9e7ocR2VnHV0pj78Y,Iowa,Iowa,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Iowa/Iowa_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Iowa/Iowa+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Iowa/Iowa_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,41.8780025,-93.097702
337,464,477,54,,administrative_area_level_1,ChIJawF8cXEXo4cRXwk-S6m0wmg,Kansas,Kansas,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Kansas/Kansas_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Kansas/Kansas+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Kansas/Kansas_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,39.011902,-98.4842465
338,465,478,54,,administrative_area_level_1,ChIJyVMZi0xzQogR_N_MxU5vH3c,Kentucky,Kentucky,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Kentucky/Kentucky_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Kentucky/Kentucky+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,37.8393332,-84.2700179
339,466,479,54,,administrative_area_level_1,ChIJZYIRslSkIIYRA0flgTL3Vck,Louisiana,Louisiana,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Louisiana/Louisiana_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Louisiana/Louisiana+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,30.9842977,-91.96233269999999
340,467,480,54,,administrative_area_level_1,ChIJ1YpTHd4dsEwR0KggZ2_MedY,Maine,Maine,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Maine/Maine_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Maine/Maine+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,45.253783,-69.4454689
341,468,481,54,,administrative_area_level_1,ChIJ35Dx6etNtokRsfZVdmU3r_I,Maryland,Maryland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Maryland/Maryland_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Maryland/Maryland+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,39.0457549,-76.64127119999999
342,469,482,54,,administrative_area_level_1,ChIJ_b9z6W1l44kRHA2DVTbQxkU,Massachusetts,Massachusetts,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Massachusetts/Massachusetts_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Massachusetts/Massachusetts+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,42.4072107,-71.3824374
343,470,483,54,,administrative_area_level_1,ChIJEQTKxz2qTE0Rs8liellI3Zc,Michigan,Michigan,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Michigan/Michigan_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Michigan/Michigan+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Michigan/Michigan_2+copia.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,44.3148443,-85.60236429999999
344,471,484,54,,administrative_area_level_1,ChIJmwt4YJpbWE0RD6L-EJvJogI,Minnesota,Minnesota,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Minnesota/Minnesota_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Minnesota/Minnesota+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,46.729553,-94.6858998
345,472,485,54,,administrative_area_level_1,ChIJGdRK5OQyKIYR2qbc6X8XDWI,Mississippi,Mississippi,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Mississippi/Mississippi_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Mississippi/Mississippi+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,32.3546679,-89.3985283
346,473,486,54,,administrative_area_level_1,ChIJfeMiSNXmwIcRcr1mBFnEW7U,Missouri,Missouri,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Missouri/Missouri_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Missouri/Missouri+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,37.9642529,-91.8318334
347,474,487,54,,administrative_area_level_1,ChIJ04p7LZwrQVMRGGwqz1jWcfU,Montana,Montana,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Montana/Montana_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Montana/Montana+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,46.8796822,-110.3625658
348,475,488,54,,administrative_area_level_1,ChIJ7fwMtciNk4cRxArzDwyQJ6E,Nebraska,Nebraska,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Nebraska/Nebraska_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Nebraska/Nebraska+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,41.4925374,-99.9018131
349,476,489,54,,administrative_area_level_1,ChIJcbTe-KEKmYARs5X8qooDR88,Nevada,Nevada,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Nevada/Nevada_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/Nevada/Nevada+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,38.8026097,-116.419389
350,477,490,54,,administrative_area_level_1,ChIJ66bAnUtEs0wR64CmJa8CyNc,New Hampshire,Nuevo Hampshire,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Hampshire/New+Hampshire_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/New+Hampshire/New+Hampshire+copia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,Estados Unidos,JFK,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_SPOT+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_2+copia.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/NORTH+AMERICA/United+States/United+States_3+copia.jpg,manual,administrative_area_level_2,locality,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"3,5z","6,5z",2.0,866.0,43.1938516,-71.5723953
