id,countryId,name,hasTransfers,hasActivities,photos
3132,73,Sigüenza,False,True,"{'header': [{'caption': 'Sigüenza', 'paths': {'original': 'https://cdn2.civitatis.com/espana/siguenza/siguenza.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/siguenza/siguenza-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/siguenza/siguenza-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/siguenza/siguenza-top-m.jpg'}}]}"
3133,73,Mondoñedo,False,True,"{'header': [{'caption': 'Mondoñedo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/mondonedo/mondonedo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/mondonedo/mondonedo-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/mondonedo/mondonedo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/mondonedo/mondonedo-top-m.jpg'}}]}"
3134,73,Alquézar,False,True,"{'header': [{'caption': 'Alquézar', 'paths': {'original': 'https://cdn2.civitatis.com/espana/alquezar/alquezar.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/alquezar/alquezar-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/alquezar/alquezar-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/alquezar/alquezar-top-m.jpg'}}]}"
3135,73,Buitrago de Lozoya,False,True,"{'header': [{'caption': 'Buitrago de Lozoya', 'paths': {'original': 'https://cdn2.civitatis.com/espana/buitrago-del-lozoya/buitrago-del-lozoya.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/buitrago-del-lozoya/buitrago-del-lozoya-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/buitrago-del-lozoya/buitrago-del-lozoya-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/buitrago-del-lozoya/buitrago-del-lozoya-top-m.jpg'}}]}"
3136,73,Patones de Arriba,False,True,"{'header': [{'caption': 'Patones de Arriba', 'paths': {'original': 'https://cdn2.civitatis.com/espana/patones-de-arriba/patones-de-arriba.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/patones-de-arriba/patones-de-arriba-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/patones-de-arriba/patones-de-arriba-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/patones-de-arriba/patones-de-arriba-top-m.jpg'}}]}"
3137,73,Cazorla,False,True,"{'header': [{'caption': 'Cazorla', 'paths': {'original': 'https://cdn2.civitatis.com/espana/cazorla/cazorla.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/cazorla/cazorla-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/cazorla/cazorla-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/cazorla/cazorla-top-m.jpg'}}]}"
3138,73,Segura de la Sierra,False,True,"{'header': [{'caption': 'Segura de la Sierra', 'paths': {'original': 'https://cdn2.civitatis.com/espana/segura-de-la-sierra/segura-de-la-sierra.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/segura-de-la-sierra/segura-de-la-sierra-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/segura-de-la-sierra/segura-de-la-sierra-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/segura-de-la-sierra/segura-de-la-sierra-top-m.jpg'}}]}"
3139,73,Ansó,False,True,"{'header': [{'caption': 'Ansó', 'paths': {'original': 'https://cdn2.civitatis.com/espana/anso/anso.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/anso/anso-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/anso/anso-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/anso/anso-top-m.jpg'}}]}"
3140,13,Concordia,False,True,"{'header': [{'caption': 'Concordia', 'paths': {'original': 'https://cdn2.civitatis.com/argentina/concordia/concordia.jpg', 'thumbnail': 'https://cdn2.civitatis.com/argentina/concordia/concordia-m.jpg', 'top': 'https://cdn2.civitatis.com/argentina/concordia/concordia-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/argentina/concordia/concordia-top-m.jpg'}}]}"
3141,73,Olite,False,True,"{'header': [{'caption': 'Olite', 'paths': {'original': 'https://cdn2.civitatis.com/espana/olite/olite.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/olite/olite-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/olite/olite-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/olite/olite-top-m.jpg'}}]}"
3142,73,Ujué,False,True,"{'header': [{'caption': 'Ujué', 'paths': {'original': 'https://cdn2.civitatis.com/espana/ujue/ujue.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/ujue/ujue-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/ujue/ujue-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/ujue/ujue-top-m.jpg'}}]}"
3143,73,Allariz,False,True,"{'header': [{'caption': 'Allariz', 'paths': {'original': 'https://cdn2.civitatis.com/espana/allariz/allariz.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/allariz/allariz-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/allariz/allariz-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/allariz/allariz-top-m.jpg'}}]}"
3144,73,Candelario,False,True,"{'header': [{'caption': 'Candelario', 'paths': {'original': 'https://cdn2.civitatis.com/espana/candelario/candelario.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/candelario/candelario-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/candelario/candelario-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/candelario/candelario-top-m.jpg'}}]}"
3145,73,Ciudad Rodrigo,False,True,"{'header': [{'caption': 'Ciudad Rodrigo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/ciudad-rodrigo/ciudad-rodrigo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/ciudad-rodrigo/ciudad-rodrigo-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/ciudad-rodrigo/ciudad-rodrigo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/ciudad-rodrigo/ciudad-rodrigo-top-m.jpg'}}]}"
3146,73,La Alberca,False,True,"{'header': [{'caption': 'La Alberca', 'paths': {'original': 'https://cdn2.civitatis.com/espana/la-alberca/la-alberca.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/la-alberca/la-alberca-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/la-alberca/la-alberca-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/la-alberca/la-alberca-top-m.jpg'}}]}"
3147,73,Ledesma,False,True,"{'header': [{'caption': 'Ledesma', 'paths': {'original': 'https://cdn2.civitatis.com/espana/ledesma/ledesma.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/ledesma/ledesma-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/ledesma/ledesma-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/ledesma/ledesma-top-m.jpg'}}]}"
3148,73,Miranda del Castañar,False,True,"{'header': [{'caption': 'Miranda del Castañar', 'paths': {'original': 'https://cdn2.civitatis.com/espana/miranda-del-castanar/miranda-del-castanar.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/miranda-del-castanar/miranda-del-castanar-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/miranda-del-castanar/miranda-del-castanar-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/miranda-del-castanar/miranda-del-castanar-top-m.jpg'}}]}"
3149,73,Mogarraz,False,True,"{'header': [{'caption': 'Mogarraz', 'paths': {'original': 'https://cdn2.civitatis.com/espana/mogarraz/mogarraz.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/mogarraz/mogarraz-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/mogarraz/mogarraz-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/mogarraz/mogarraz-top-m.jpg'}}]}"
3150,73,El Burgo de Osma,False,True,"{'header': [{'caption': 'El Burgo de Osma', 'paths': {'original': 'https://cdn2.civitatis.com/espana/el-burgo-de-osma/el-burgo-de-osma.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/el-burgo-de-osma/el-burgo-de-osma-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/el-burgo-de-osma/el-burgo-de-osma-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/el-burgo-de-osma/el-burgo-de-osma-top-m.jpg'}}]}"
3151,73,Medinaceli,False,True,"{'header': [{'caption': 'Medinaceli', 'paths': {'original': 'https://cdn2.civitatis.com/espana/medinaceli/medinaceli.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/medinaceli/medinaceli-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/medinaceli/medinaceli-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/medinaceli/medinaceli-top-m.jpg'}}]}"
3152,73,Ayllón,False,True,"{'header': [{'caption': 'Ayllón', 'paths': {'original': 'https://cdn2.civitatis.com/espana/ayllon/ayllon.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/ayllon/ayllon-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/ayllon/ayllon-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/ayllon/ayllon-top-m.jpg'}}]}"
3153,73,Maderuelo,False,True,"{'header': [{'caption': 'Maderuelo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/maderuelo/maderuelo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/maderuelo/maderuelo-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/maderuelo/maderuelo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/maderuelo/maderuelo-top-m.jpg'}}]}"
3154,73,Pedraza,False,True,"{'header': [{'caption': 'Pedraza', 'paths': {'original': 'https://cdn2.civitatis.com/espana/pedraza/pedraza.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/pedraza/pedraza-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/pedraza/pedraza-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/pedraza/pedraza-top-m.jpg'}}]}"
3155,73,Sepúlveda,False,True,"{'header': [{'caption': 'Sepúlveda', 'paths': {'original': 'https://cdn2.civitatis.com/espana/sepulveda/sepulveda.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/sepulveda/sepulveda-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/sepulveda/sepulveda-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/sepulveda/sepulveda-top-m.jpg'}}]}"
3156,73,Turégano,False,True,"{'header': [{'caption': 'Turégano', 'paths': {'original': 'https://cdn2.civitatis.com/espana/turegano/turegano.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/turegano/turegano-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/turegano/turegano-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/turegano/turegano-top-m.jpg'}}]}"
3157,73,Puebla de Sanabria,False,True,"{'header': [{'caption': 'Puebla de Sanabria', 'paths': {'original': 'https://cdn2.civitatis.com/espana/puebla-de-sanabria/puebla-de-sanabria.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/puebla-de-sanabria/puebla-de-sanabria-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/puebla-de-sanabria/puebla-de-sanabria-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/puebla-de-sanabria/puebla-de-sanabria-top-m.jpg'}}]}"
3158,73,Miravet,False,True,"{'header': [{'caption': 'Miravet', 'paths': {'original': 'https://cdn2.civitatis.com/espana/miravet/miravet.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/miravet/miravet-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/miravet/miravet-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/miravet/miravet-top-m.jpg'}}]}"
3159,73,Sos del Rey Católico,False,True,"{'header': [{'caption': 'Sos del Rey Católico', 'paths': {'original': 'https://cdn2.civitatis.com/espana/sos-del-rey-catolico/sos-del-rey-catolico.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/sos-del-rey-catolico/sos-del-rey-catolico-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/sos-del-rey-catolico/sos-del-rey-catolico-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/sos-del-rey-catolico/sos-del-rey-catolico-top-m.jpg'}}]}"
3160,73,Montblanc,False,True,"{'header': [{'caption': 'Montblanc', 'paths': {'original': 'https://cdn2.civitatis.com/espana/montblanc/montblanc.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/montblanc/montblanc-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/montblanc/montblanc-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/montblanc/montblanc-top-m.jpg'}}]}"
3161,73,Calaceite,False,True,"{'header': [{'caption': 'Calaceite', 'paths': {'original': 'https://cdn2.civitatis.com/espana/calaceite/calaceite.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/calaceite/calaceite-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/calaceite/calaceite-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/calaceite/calaceite-top-m.jpg'}}]}"
3162,73,Rubielos de Mora,False,True,"{'header': [{'caption': 'Rubielos de Mora', 'paths': {'original': 'https://cdn2.civitatis.com/espana/rubielos-de-mora/rubielos-de-mora.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/rubielos-de-mora/rubielos-de-mora-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/rubielos-de-mora/rubielos-de-mora-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/rubielos-de-mora/rubielos-de-mora-top-m.jpg'}}]}"
3163,73,Elanchove,False,True,"{'header': [{'caption': 'Elanchove', 'paths': {'original': 'https://cdn2.civitatis.com/espana/elanchove/elanchove.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/elanchove/elanchove-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/elanchove/elanchove-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/elanchove/elanchove-top-m.jpg'}}]}"
3164,73,Mundaka,False,True,"{'header': [{'caption': 'Mundaka', 'paths': {'original': 'https://cdn2.civitatis.com/espana/mundaka/mundaka.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/mundaka/mundaka-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/mundaka/mundaka-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/mundaka/mundaka-top-m.jpg'}}]}"
3165,73,Valderrobres,False,True,"{'header': [{'caption': 'Valderrobres', 'paths': {'original': 'https://cdn2.civitatis.com/espana/valderrobres/valderrobres.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/valderrobres/valderrobres-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/valderrobres/valderrobres-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/valderrobres/valderrobres-top-m.jpg'}}]}"
3166,73,Urueña,False,True,"{'header': [{'caption': 'Urueña', 'paths': {'original': 'https://cdn2.civitatis.com/espana/uruena/uruena.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/uruena/uruena-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/uruena/uruena-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/uruena/uruena-top-m.jpg'}}]}"
3167,180,Llantrisant,False,False,"{'header': [{'caption': 'Llantrisant', 'paths': {'original': 'https://cdn2.civitatis.com/reino-unido/llantrisant/llantrisant.jpg', 'thumbnail': 'https://cdn2.civitatis.com/reino-unido/llantrisant/llantrisant-m.jpg', 'top': 'https://cdn2.civitatis.com/reino-unido/llantrisant/llantrisant-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/reino-unido/llantrisant/llantrisant-top-m.jpg'}}]}"
3168,73,Ruidera,False,True,"{'header': [{'caption': 'Ruidera', 'paths': {'original': 'https://cdn2.civitatis.com/espana/ruidera/ruidera.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/ruidera/ruidera-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/ruidera/ruidera-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/ruidera/ruidera-top-m.jpg'}}]}"
3169,73,Daimiel,False,True,"{'header': [{'caption': 'Daimiel', 'paths': {'original': 'https://cdn2.civitatis.com/espana/daimiel/daimiel.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/daimiel/daimiel-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/daimiel/daimiel-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/daimiel/daimiel-top-m.jpg'}}]}"
3170,13,Gualeguaychú,False,True,"{'header': [{'caption': 'Gualeguaychú', 'paths': {'original': 'https://cdn2.civitatis.com/argentina/gualeguaychu/gualeguaychu.jpg', 'thumbnail': 'https://cdn2.civitatis.com/argentina/gualeguaychu/gualeguaychu-m.jpg', 'top': 'https://cdn2.civitatis.com/argentina/gualeguaychu/gualeguaychu-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/argentina/gualeguaychu/gualeguaychu-top-m.jpg'}}]}"
3171,73,Valle de Matamoros,False,True,"{'header': [{'caption': 'Valle de Matamoros', 'paths': {'original': 'https://cdn2.civitatis.com/espana/valle-de-matamoros/valle-de-matamoros.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/valle-de-matamoros/valle-de-matamoros-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/valle-de-matamoros/valle-de-matamoros-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/valle-de-matamoros/valle-de-matamoros-top-m.jpg'}}]}"
3172,52,Guatapé,False,True,"{'header': [{'caption': 'Guatapé', 'paths': {'original': 'https://cdn2.civitatis.com/colombia/guatape/guatape.jpg', 'thumbnail': 'https://cdn2.civitatis.com/colombia/guatape/guatape-m.jpg', 'top': 'https://cdn2.civitatis.com/colombia/guatape/guatape-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/colombia/guatape/guatape-top-m.jpg'}}]}"
3174,52,Buenavista,False,True,"{'header': [{'caption': 'Buenavista', 'paths': {'original': 'https://cdn2.civitatis.com/colombia/buenavista/buenavista.jpg', 'thumbnail': 'https://cdn2.civitatis.com/colombia/buenavista/buenavista-m.jpg', 'top': 'https://cdn2.civitatis.com/colombia/buenavista/buenavista-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/colombia/buenavista/buenavista-top-m.jpg'}}]}"
3175,75,Houston,True,True,"{'header': [{'caption': 'Houston', 'paths': {'original': 'https://cdn2.civitatis.com/estados-unidos/houston/houston.jpg', 'thumbnail': 'https://cdn2.civitatis.com/estados-unidos/houston/houston-m.jpg', 'top': 'https://cdn2.civitatis.com/estados-unidos/houston/houston-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/estados-unidos/houston/houston-top-m.jpg'}}]}"
3176,73,Vegacervera,False,True,"{'header': [{'caption': 'Vegacervera', 'paths': {'original': 'https://cdn2.civitatis.com/espana/vegacervera/vegacervera.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/vegacervera/vegacervera-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/vegacervera/vegacervera-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/vegacervera/vegacervera-top-m.jpg'}}]}"
3177,82,Megève,False,True,"{'header': [{'caption': 'Megève', 'paths': {'original': 'https://cdn2.civitatis.com/francia/megeve/megeve.jpg', 'thumbnail': 'https://cdn2.civitatis.com/francia/megeve/megeve-m.jpg', 'top': 'https://cdn2.civitatis.com/francia/megeve/megeve-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/francia/megeve/megeve-top-m.jpg'}}]}"
3178,116,Kyzylorda,False,True,"{'header': [{'caption': 'Kyzylorda', 'paths': {'original': 'https://cdn2.civitatis.com/kazajstan/kyzylorda/kyzylorda.jpg', 'thumbnail': 'https://cdn2.civitatis.com/kazajstan/kyzylorda/kyzylorda-m.jpg', 'top': 'https://cdn2.civitatis.com/kazajstan/kyzylorda/kyzylorda-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/kazajstan/kyzylorda/kyzylorda-top-m.jpg'}}]}"
3179,82,Calvi,False,True,"{'header': [{'caption': 'Calvi', 'paths': {'original': 'https://cdn2.civitatis.com/francia/calvi/calvi.jpg', 'thumbnail': 'https://cdn2.civitatis.com/francia/calvi/calvi-m.jpg', 'top': 'https://cdn2.civitatis.com/francia/calvi/calvi-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/francia/calvi/calvi-top-m.jpg'}}]}"
3180,82,Monteux,False,True,"{'header': [{'caption': 'Monteux', 'paths': {'original': 'https://cdn2.civitatis.com/francia/monteux/monteux.jpg', 'thumbnail': 'https://cdn2.civitatis.com/francia/monteux/monteux-m.jpg', 'top': 'https://cdn2.civitatis.com/francia/monteux/monteux-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/francia/monteux/monteux-top-m.jpg'}}]}"
3183,52,Villa de Leyva,False,True,"{'header': [{'caption': 'Villa de Leyva', 'paths': {'original': 'https://cdn2.civitatis.com/colombia/villa-de-leyva/villa-de-leyva.jpg', 'thumbnail': 'https://cdn2.civitatis.com/colombia/villa-de-leyva/villa-de-leyva-m.jpg', 'top': 'https://cdn2.civitatis.com/colombia/villa-de-leyva/villa-de-leyva-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/colombia/villa-de-leyva/villa-de-leyva-top-m.jpg'}}]}"
3184,73,Gordoncillo,False,True,"{'header': [{'caption': 'Gordoncillo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/gordoncillo/gordoncillo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/gordoncillo/gordoncillo-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/gordoncillo/gordoncillo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/gordoncillo/gordoncillo-top-m.jpg'}}]}"
3185,6,Luanda,False,True,"{'header': [{'caption': 'Luanda', 'paths': {'original': 'https://cdn2.civitatis.com/angola/luanda/luanda.jpg', 'thumbnail': 'https://cdn2.civitatis.com/angola/luanda/luanda-m.jpg', 'top': 'https://cdn2.civitatis.com/angola/luanda/luanda-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/angola/luanda/luanda-top-m.jpg'}}]}"
3186,109,Skibbereen,False,True,"{'header': [{'caption': 'Skibbereen', 'paths': {'original': 'https://cdn2.civitatis.com/irlanda/skibbereen/skibbereen.jpg', 'thumbnail': 'https://cdn2.civitatis.com/irlanda/skibbereen/skibbereen-m.jpg', 'top': 'https://cdn2.civitatis.com/irlanda/skibbereen/skibbereen-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/irlanda/skibbereen/skibbereen-top-m.jpg'}}]}"
3187,109,Union Hall,False,True,"{'header': [{'caption': 'Union Hall', 'paths': {'original': 'https://cdn2.civitatis.com/irlanda/unionhall/unionhall.jpg', 'thumbnail': 'https://cdn2.civitatis.com/irlanda/unionhall/unionhall-m.jpg', 'top': 'https://cdn2.civitatis.com/irlanda/unionhall/unionhall-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/irlanda/unionhall/unionhall-top-m.jpg'}}]}"
3188,66,Riobamba,False,True,"{'header': [{'caption': 'Riobamba', 'paths': {'original': 'https://cdn2.civitatis.com/ecuador/riobamba/riobamba.jpg', 'thumbnail': 'https://cdn2.civitatis.com/ecuador/riobamba/riobamba-m.jpg', 'top': 'https://cdn2.civitatis.com/ecuador/riobamba/riobamba-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/ecuador/riobamba/riobamba-top-m.jpg'}}]}"
3189,73,Guardamar del Segura,False,True,"{'header': [{'caption': 'Guardamar del Segura', 'paths': {'original': 'https://cdn2.civitatis.com/espana/guardamar-del-segura/guardamar-del-segura.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/guardamar-del-segura/guardamar-del-segura-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/guardamar-del-segura/guardamar-del-segura-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/guardamar-del-segura/guardamar-del-segura-top-m.jpg'}}]}"
3190,73,Crevillent,False,True,"{'header': [{'caption': 'Crevillent', 'paths': {'original': 'https://cdn2.civitatis.com/espana/crevillent/crevillent.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/crevillent/crevillent-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/crevillent/crevillent-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/crevillent/crevillent-top-m.jpg'}}]}"
3191,137,Buġibba,True,True,"{'header': [{'caption': 'Buġibba', 'paths': {'original': 'https://cdn2.civitatis.com/malta/buibba/buibba.jpg', 'thumbnail': 'https://cdn2.civitatis.com/malta/buibba/buibba-m.jpg', 'top': 'https://cdn2.civitatis.com/malta/buibba/buibba-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/malta/buibba/buibba-top-m.jpg'}}]}"
3192,61,Šibenik,True,True,"{'header': [{'caption': 'Šibenik', 'paths': {'original': 'https://cdn2.civitatis.com/croacia/sibenik/sibenik.jpg', 'thumbnail': 'https://cdn2.civitatis.com/croacia/sibenik/sibenik-m.jpg', 'top': 'https://cdn2.civitatis.com/croacia/sibenik/sibenik-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/croacia/sibenik/sibenik-top-m.jpg'}}]}"
3193,203,Trincomalee,False,True,"{'header': [{'caption': 'Trincomalee', 'paths': {'original': 'https://cdn2.civitatis.com/sri-lanka/trincomalee/trincomalee.jpg', 'thumbnail': 'https://cdn2.civitatis.com/sri-lanka/trincomalee/trincomalee-m.jpg', 'top': 'https://cdn2.civitatis.com/sri-lanka/trincomalee/trincomalee-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/sri-lanka/trincomalee/trincomalee-top-m.jpg'}}]}"
3194,66,Loja,False,True,"{'header': [{'caption': 'Loja', 'paths': {'original': 'https://cdn2.civitatis.com/ecuador/loja/loja.jpg', 'thumbnail': 'https://cdn2.civitatis.com/ecuador/loja/loja-m.jpg', 'top': 'https://cdn2.civitatis.com/ecuador/loja/loja-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/ecuador/loja/loja-top-m.jpg'}}]}"
3195,112,Gropparello,False,True,"{'header': [{'caption': 'Gropparello', 'paths': {'original': 'https://cdn2.civitatis.com/italia/gropparello/gropparello.jpg', 'thumbnail': 'https://cdn2.civitatis.com/italia/gropparello/gropparello-m.jpg', 'top': 'https://cdn2.civitatis.com/italia/gropparello/gropparello-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/italia/gropparello/gropparello-top-m.jpg'}}]}"
3196,112,L'Aquila,False,False,"{'header': [{'caption': ""L'Aquila"", 'paths': {'original': 'https://cdn2.civitatis.com/italia/l-aquila/l-aquila.jpg', 'thumbnail': 'https://cdn2.civitatis.com/italia/l-aquila/l-aquila-m.jpg', 'top': 'https://cdn2.civitatis.com/italia/l-aquila/l-aquila-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/italia/l-aquila/l-aquila-top-m.jpg'}}]}"
3197,112,Pescara,False,True,"{'header': [{'caption': 'Pescara', 'paths': {'original': 'https://cdn2.civitatis.com/italia/pescara/pescara.jpg', 'thumbnail': 'https://cdn2.civitatis.com/italia/pescara/pescara-m.jpg', 'top': 'https://cdn2.civitatis.com/italia/pescara/pescara-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/italia/pescara/pescara-top-m.jpg'}}]}"
